sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
5244	obj_rel_across_anim	5244	2622	unexpected	placeholder	сенаторы  которых лидеры ищут  старый	4
5245	obj_rel_across_anim	5245	2623	expected	placeholder	сенаторы  которых лидеры ищут  маленькие	4
5246	obj_rel_across_anim	5246	2623	unexpected	placeholder	сенаторы  которых лидеры ищут  маленький	4
5247	obj_rel_across_anim	5247	2624	expected	placeholder	сенаторы  которых лидеры ищут  молодые	4
5248	obj_rel_across_anim	5248	2624	unexpected	placeholder	сенаторы  которых лидеры ищут  молодой	4
5249	obj_rel_across_anim	5249	2625	expected	placeholder	сенаторы  которых лидеры ищут  большие	4
5250	obj_rel_across_anim	5250	2625	unexpected	placeholder	сенаторы  которых лидеры ищут  большой	4
5251	obj_rel_across_anim	5251	2626	expected	placeholder	профессора  которых лидеры ищут  говорят	4
5252	obj_rel_across_anim	5252	2626	unexpected	placeholder	профессора  которых лидеры ищут  говорит	4
5253	obj_rel_across_anim	5253	2627	expected	placeholder	профессора  которых лидеры ищут  ждали	4
5254	obj_rel_across_anim	5254	2627	unexpected	placeholder	профессора  которых лидеры ищут  ждал	4
5255	obj_rel_across_anim	5255	2628	expected	placeholder	профессора  которых лидеры ищут  читают	4
5256	obj_rel_across_anim	5256	2628	unexpected	placeholder	профессора  которых лидеры ищут  читает	4
5257	obj_rel_across_anim	5257	2629	expected	placeholder	профессора  которых лидеры ищут  старые	4
5258	obj_rel_across_anim	5258	2629	unexpected	placeholder	профессора  которых лидеры ищут  старый	4
5259	obj_rel_across_anim	5259	2630	expected	placeholder	профессора  которых лидеры ищут  маленькие	4
5260	obj_rel_across_anim	5260	2630	unexpected	placeholder	профессора  которых лидеры ищут  маленький	4
5261	obj_rel_across_anim	5261	2631	expected	placeholder	профессора  которых лидеры ищут  молодые	4
5262	obj_rel_across_anim	5262	2631	unexpected	placeholder	профессора  которых лидеры ищут  молодой	4
5263	obj_rel_across_anim	5263	2632	expected	placeholder	профессора  которых лидеры ищут  большие	4
5264	obj_rel_across_anim	5264	2632	unexpected	placeholder	профессора  которых лидеры ищут  большой	4
5265	obj_rel_across_anim	5265	2633	expected	placeholder	клиенты  которых лидеры ищут  говорят	4
5266	obj_rel_across_anim	5266	2633	unexpected	placeholder	клиенты  которых лидеры ищут  говорит	4
5267	obj_rel_across_anim	5267	2634	expected	placeholder	клиенты  которых лидеры ищут  ждали	4
5268	obj_rel_across_anim	5268	2634	unexpected	placeholder	клиенты  которых лидеры ищут  ждал	4
5269	obj_rel_across_anim	5269	2635	expected	placeholder	клиенты  которых лидеры ищут  читают	4
5270	obj_rel_across_anim	5270	2635	unexpected	placeholder	клиенты  которых лидеры ищут  читает	4
5271	obj_rel_across_anim	5271	2636	expected	placeholder	клиенты  которых лидеры ищут  старые	4
5272	obj_rel_across_anim	5272	2636	unexpected	placeholder	клиенты  которых лидеры ищут  старый	4
5273	obj_rel_across_anim	5273	2637	expected	placeholder	клиенты  которых лидеры ищут  маленькие	4
5274	obj_rel_across_anim	5274	2637	unexpected	placeholder	клиенты  которых лидеры ищут  маленький	4
5275	obj_rel_across_anim	5275	2638	expected	placeholder	клиенты  которых лидеры ищут  молодые	4
5276	obj_rel_across_anim	5276	2638	unexpected	placeholder	клиенты  которых лидеры ищут  молодой	4
5277	obj_rel_across_anim	5277	2639	expected	placeholder	клиенты  которых лидеры ищут  большие	4
5278	obj_rel_across_anim	5278	2639	unexpected	placeholder	клиенты  которых лидеры ищут  большой	4
5279	obj_rel_across_anim	5279	2640	expected	placeholder	офицеры  которых лидеры ищут  говорят	4
5280	obj_rel_across_anim	5280	2640	unexpected	placeholder	офицеры  которых лидеры ищут  говорит	4
5281	obj_rel_across_anim	5281	2641	expected	placeholder	офицеры  которых лидеры ищут  ждали	4
5282	obj_rel_across_anim	5282	2641	unexpected	placeholder	офицеры  которых лидеры ищут  ждал	4
5283	obj_rel_across_anim	5283	2642	expected	placeholder	офицеры  которых лидеры ищут  читают	4
5284	obj_rel_across_anim	5284	2642	unexpected	placeholder	офицеры  которых лидеры ищут  читает	4
5285	obj_rel_across_anim	5285	2643	expected	placeholder	офицеры  которых лидеры ищут  старые	4
5286	obj_rel_across_anim	5286	2643	unexpected	placeholder	офицеры  которых лидеры ищут  старый	4
5287	obj_rel_across_anim	5287	2644	expected	placeholder	офицеры  которых лидеры ищут  маленькие	4
5288	obj_rel_across_anim	5288	2644	unexpected	placeholder	офицеры  которых лидеры ищут  маленький	4
5289	obj_rel_across_anim	5289	2645	expected	placeholder	офицеры  которых лидеры ищут  молодые	4
5290	obj_rel_across_anim	5290	2645	unexpected	placeholder	офицеры  которых лидеры ищут  молодой	4
5291	obj_rel_across_anim	5291	2646	expected	placeholder	офицеры  которых лидеры ищут  большие	4
5292	obj_rel_across_anim	5292	2646	unexpected	placeholder	офицеры  которых лидеры ищут  большой	4
5293	obj_rel_across_anim	5293	2647	expected	placeholder	пилоты  которых лидеры ищут  говорят	4
5294	obj_rel_across_anim	5294	2647	unexpected	placeholder	пилоты  которых лидеры ищут  говорит	4
5295	obj_rel_across_anim	5295	2648	expected	placeholder	пилоты  которых лидеры ищут  ждали	4
5296	obj_rel_across_anim	5296	2648	unexpected	placeholder	пилоты  которых лидеры ищут  ждал	4
5297	obj_rel_across_anim	5297	2649	expected	placeholder	пилоты  которых лидеры ищут  читают	4
5298	obj_rel_across_anim	5298	2649	unexpected	placeholder	пилоты  которых лидеры ищут  читает	4
5299	obj_rel_across_anim	5299	2650	expected	placeholder	пилоты  которых лидеры ищут  старые	4
5300	obj_rel_across_anim	5300	2650	unexpected	placeholder	пилоты  которых лидеры ищут  старый	4
5301	obj_rel_across_anim	5301	2651	expected	placeholder	пилоты  которых лидеры ищут  маленькие	4
5302	obj_rel_across_anim	5302	2651	unexpected	placeholder	пилоты  которых лидеры ищут  маленький	4
5303	obj_rel_across_anim	5303	2652	expected	placeholder	пилоты  которых лидеры ищут  молодые	4
5304	obj_rel_across_anim	5304	2652	unexpected	placeholder	пилоты  которых лидеры ищут  молодой	4
5305	obj_rel_across_anim	5305	2653	expected	placeholder	пилоты  которых лидеры ищут  большие	4
5306	obj_rel_across_anim	5306	2653	unexpected	placeholder	пилоты  которых лидеры ищут  большой	4
5307	obj_rel_across_anim	5307	2654	expected	placeholder	ученики  которых лидеры ищут  говорят	4
5308	obj_rel_across_anim	5308	2654	unexpected	placeholder	ученики  которых лидеры ищут  говорит	4
5309	obj_rel_across_anim	5309	2655	expected	placeholder	ученики  которых лидеры ищут  ждали	4
5310	obj_rel_across_anim	5310	2655	unexpected	placeholder	ученики  которых лидеры ищут  ждал	4
5311	obj_rel_across_anim	5311	2656	expected	placeholder	ученики  которых лидеры ищут  читают	4
5312	obj_rel_across_anim	5312	2656	unexpected	placeholder	ученики  которых лидеры ищут  читает	4
5313	obj_rel_across_anim	5313	2657	expected	placeholder	ученики  которых лидеры ищут  старые	4
5314	obj_rel_across_anim	5314	2657	unexpected	placeholder	ученики  которых лидеры ищут  старый	4
5315	obj_rel_across_anim	5315	2658	expected	placeholder	ученики  которых лидеры ищут  маленькие	4
5316	obj_rel_across_anim	5316	2658	unexpected	placeholder	ученики  которых лидеры ищут  маленький	4
5317	obj_rel_across_anim	5317	2659	expected	placeholder	ученики  которых лидеры ищут  молодые	4
5318	obj_rel_across_anim	5318	2659	unexpected	placeholder	ученики  которых лидеры ищут  молодой	4
5319	obj_rel_across_anim	5319	2660	expected	placeholder	ученики  которых лидеры ищут  большие	4
5320	obj_rel_across_anim	5320	2660	unexpected	placeholder	ученики  которых лидеры ищут  большой	4
5321	obj_rel_across_anim	5321	2661	expected	placeholder	авторы  которых художники ищут  говорят	4
5322	obj_rel_across_anim	5322	2661	unexpected	placeholder	авторы  которых художники ищут  говорит	4
5323	obj_rel_across_anim	5323	2662	expected	placeholder	авторы  которых художники ищут  ждали	4
5324	obj_rel_across_anim	5324	2662	unexpected	placeholder	авторы  которых художники ищут  ждал	4
5325	obj_rel_across_anim	5325	2663	expected	placeholder	авторы  которых художники ищут  читают	4
5326	obj_rel_across_anim	5326	2663	unexpected	placeholder	авторы  которых художники ищут  читает	4
5327	obj_rel_across_anim	5327	2664	expected	placeholder	авторы  которых художники ищут  старые	4
5328	obj_rel_across_anim	5328	2664	unexpected	placeholder	авторы  которых художники ищут  старый	4
5329	obj_rel_across_anim	5329	2665	expected	placeholder	авторы  которых художники ищут  маленькие	4
5330	obj_rel_across_anim	5330	2665	unexpected	placeholder	авторы  которых художники ищут  маленький	4
5331	obj_rel_across_anim	5331	2666	expected	placeholder	авторы  которых художники ищут  молодые	4
5332	obj_rel_across_anim	5332	2666	unexpected	placeholder	авторы  которых художники ищут  молодой	4
5333	obj_rel_across_anim	5333	2667	expected	placeholder	авторы  которых художники ищут  большие	4
5334	obj_rel_across_anim	5334	2667	unexpected	placeholder	авторы  которых художники ищут  большой	4
5335	obj_rel_across_anim	5335	2668	expected	placeholder	режиссёры  которых художники ищут  говорят	4
5336	obj_rel_across_anim	5336	2668	unexpected	placeholder	режиссёры  которых художники ищут  говорит	4
5337	obj_rel_across_anim	5337	2669	expected	placeholder	режиссёры  которых художники ищут  ждали	4
5338	obj_rel_across_anim	5338	2669	unexpected	placeholder	режиссёры  которых художники ищут  ждал	4
5339	obj_rel_across_anim	5339	2670	expected	placeholder	режиссёры  которых художники ищут  читают	4
5340	obj_rel_across_anim	5340	2670	unexpected	placeholder	режиссёры  которых художники ищут  читает	4
5341	obj_rel_across_anim	5341	2671	expected	placeholder	режиссёры  которых художники ищут  старые	4
5342	obj_rel_across_anim	5342	2671	unexpected	placeholder	режиссёры  которых художники ищут  старый	4
5343	obj_rel_across_anim	5343	2672	expected	placeholder	режиссёры  которых художники ищут  маленькие	4
5344	obj_rel_across_anim	5344	2672	unexpected	placeholder	режиссёры  которых художники ищут  маленький	4
5345	obj_rel_across_anim	5345	2673	expected	placeholder	режиссёры  которых художники ищут  молодые	4
5346	obj_rel_across_anim	5346	2673	unexpected	placeholder	режиссёры  которых художники ищут  молодой	4
5347	obj_rel_across_anim	5347	2674	expected	placeholder	режиссёры  которых художники ищут  большие	4
5348	obj_rel_across_anim	5348	2674	unexpected	placeholder	режиссёры  которых художники ищут  большой	4
5349	obj_rel_across_anim	5349	2675	expected	placeholder	фермеры  которых художники ищут  говорят	4
5350	obj_rel_across_anim	5350	2675	unexpected	placeholder	фермеры  которых художники ищут  говорит	4
5351	obj_rel_across_anim	5351	2676	expected	placeholder	фермеры  которых художники ищут  ждали	4
5352	obj_rel_across_anim	5352	2676	unexpected	placeholder	фермеры  которых художники ищут  ждал	4
5353	obj_rel_across_anim	5353	2677	expected	placeholder	фермеры  которых художники ищут  читают	4
5354	obj_rel_across_anim	5354	2677	unexpected	placeholder	фермеры  которых художники ищут  читает	4
5355	obj_rel_across_anim	5355	2678	expected	placeholder	фермеры  которых художники ищут  старые	4
5356	obj_rel_across_anim	5356	2678	unexpected	placeholder	фермеры  которых художники ищут  старый	4
5357	obj_rel_across_anim	5357	2679	expected	placeholder	фермеры  которых художники ищут  маленькие	4
5358	obj_rel_across_anim	5358	2679	unexpected	placeholder	фермеры  которых художники ищут  маленький	4
5359	obj_rel_across_anim	5359	2680	expected	placeholder	фермеры  которых художники ищут  молодые	4
5360	obj_rel_across_anim	5360	2680	unexpected	placeholder	фермеры  которых художники ищут  молодой	4
5361	obj_rel_across_anim	5361	2681	expected	placeholder	фермеры  которых художники ищут  большие	4
5362	obj_rel_across_anim	5362	2681	unexpected	placeholder	фермеры  которых художники ищут  большой	4
5363	obj_rel_across_anim	5363	2682	expected	placeholder	врачи  которых художники ищут  говорят	4
5364	obj_rel_across_anim	5364	2682	unexpected	placeholder	врачи  которых художники ищут  говорит	4
5365	obj_rel_across_anim	5365	2683	expected	placeholder	врачи  которых художники ищут  ждали	4
5366	obj_rel_across_anim	5366	2683	unexpected	placeholder	врачи  которых художники ищут  ждал	4
5367	obj_rel_across_anim	5367	2684	expected	placeholder	врачи  которых художники ищут  читают	4
5368	obj_rel_across_anim	5368	2684	unexpected	placeholder	врачи  которых художники ищут  читает	4
5369	obj_rel_across_anim	5369	2685	expected	placeholder	врачи  которых художники ищут  старые	4
5370	obj_rel_across_anim	5370	2685	unexpected	placeholder	врачи  которых художники ищут  старый	4
5371	obj_rel_across_anim	5371	2686	expected	placeholder	врачи  которых художники ищут  маленькие	4
5372	obj_rel_across_anim	5372	2686	unexpected	placeholder	врачи  которых художники ищут  маленький	4
5373	obj_rel_across_anim	5373	2687	expected	placeholder	врачи  которых художники ищут  молодые	4
5374	obj_rel_across_anim	5374	2687	unexpected	placeholder	врачи  которых художники ищут  молодой	4
5375	obj_rel_across_anim	5375	2688	expected	placeholder	врачи  которых художники ищут  большие	4
5376	obj_rel_across_anim	5376	2688	unexpected	placeholder	врачи  которых художники ищут  большой	4
5377	obj_rel_across_anim	5377	2689	expected	placeholder	сенаторы  которых художники ищут  говорят	4
5378	obj_rel_across_anim	5378	2689	unexpected	placeholder	сенаторы  которых художники ищут  говорит	4
5379	obj_rel_across_anim	5379	2690	expected	placeholder	сенаторы  которых художники ищут  ждали	4
5380	obj_rel_across_anim	5380	2690	unexpected	placeholder	сенаторы  которых художники ищут  ждал	4
5381	obj_rel_across_anim	5381	2691	expected	placeholder	сенаторы  которых художники ищут  читают	4
5382	obj_rel_across_anim	5382	2691	unexpected	placeholder	сенаторы  которых художники ищут  читает	4
5383	obj_rel_across_anim	5383	2692	expected	placeholder	сенаторы  которых художники ищут  старые	4
5384	obj_rel_across_anim	5384	2692	unexpected	placeholder	сенаторы  которых художники ищут  старый	4
5385	obj_rel_across_anim	5385	2693	expected	placeholder	сенаторы  которых художники ищут  маленькие	4
5386	obj_rel_across_anim	5386	2693	unexpected	placeholder	сенаторы  которых художники ищут  маленький	4
5387	obj_rel_across_anim	5387	2694	expected	placeholder	сенаторы  которых художники ищут  молодые	4
5388	obj_rel_across_anim	5388	2694	unexpected	placeholder	сенаторы  которых художники ищут  молодой	4
5389	obj_rel_across_anim	5389	2695	expected	placeholder	сенаторы  которых художники ищут  большие	4
5390	obj_rel_across_anim	5390	2695	unexpected	placeholder	сенаторы  которых художники ищут  большой	4
5391	obj_rel_across_anim	5391	2696	expected	placeholder	профессора  которых художники ищут  говорят	4
5392	obj_rel_across_anim	5392	2696	unexpected	placeholder	профессора  которых художники ищут  говорит	4
5393	obj_rel_across_anim	5393	2697	expected	placeholder	профессора  которых художники ищут  ждали	4
5394	obj_rel_across_anim	5394	2697	unexpected	placeholder	профессора  которых художники ищут  ждал	4
5395	obj_rel_across_anim	5395	2698	expected	placeholder	профессора  которых художники ищут  читают	4
5396	obj_rel_across_anim	5396	2698	unexpected	placeholder	профессора  которых художники ищут  читает	4
5397	obj_rel_across_anim	5397	2699	expected	placeholder	профессора  которых художники ищут  старые	4
5398	obj_rel_across_anim	5398	2699	unexpected	placeholder	профессора  которых художники ищут  старый	4
5399	obj_rel_across_anim	5399	2700	expected	placeholder	профессора  которых художники ищут  маленькие	4
5400	obj_rel_across_anim	5400	2700	unexpected	placeholder	профессора  которых художники ищут  маленький	4
5401	obj_rel_across_anim	5401	2701	expected	placeholder	профессора  которых художники ищут  молодые	4
5402	obj_rel_across_anim	5402	2701	unexpected	placeholder	профессора  которых художники ищут  молодой	4
5403	obj_rel_across_anim	5403	2702	expected	placeholder	профессора  которых художники ищут  большие	4
5404	obj_rel_across_anim	5404	2702	unexpected	placeholder	профессора  которых художники ищут  большой	4
5405	obj_rel_across_anim	5405	2703	expected	placeholder	клиенты  которых художники ищут  говорят	4
5406	obj_rel_across_anim	5406	2703	unexpected	placeholder	клиенты  которых художники ищут  говорит	4
5407	obj_rel_across_anim	5407	2704	expected	placeholder	клиенты  которых художники ищут  ждали	4
5408	obj_rel_across_anim	5408	2704	unexpected	placeholder	клиенты  которых художники ищут  ждал	4
5409	obj_rel_across_anim	5409	2705	expected	placeholder	клиенты  которых художники ищут  читают	4
5410	obj_rel_across_anim	5410	2705	unexpected	placeholder	клиенты  которых художники ищут  читает	4
5411	obj_rel_across_anim	5411	2706	expected	placeholder	клиенты  которых художники ищут  старые	4
5412	obj_rel_across_anim	5412	2706	unexpected	placeholder	клиенты  которых художники ищут  старый	4
5413	obj_rel_across_anim	5413	2707	expected	placeholder	клиенты  которых художники ищут  маленькие	4
5414	obj_rel_across_anim	5414	2707	unexpected	placeholder	клиенты  которых художники ищут  маленький	4
5415	obj_rel_across_anim	5415	2708	expected	placeholder	клиенты  которых художники ищут  молодые	4
5416	obj_rel_across_anim	5416	2708	unexpected	placeholder	клиенты  которых художники ищут  молодой	4
5417	obj_rel_across_anim	5417	2709	expected	placeholder	клиенты  которых художники ищут  большие	4
5418	obj_rel_across_anim	5418	2709	unexpected	placeholder	клиенты  которых художники ищут  большой	4
5419	obj_rel_across_anim	5419	2710	expected	placeholder	офицеры  которых художники ищут  говорят	4
5420	obj_rel_across_anim	5420	2710	unexpected	placeholder	офицеры  которых художники ищут  говорит	4
5421	obj_rel_across_anim	5421	2711	expected	placeholder	офицеры  которых художники ищут  ждали	4
5422	obj_rel_across_anim	5422	2711	unexpected	placeholder	офицеры  которых художники ищут  ждал	4
5423	obj_rel_across_anim	5423	2712	expected	placeholder	офицеры  которых художники ищут  читают	4
5424	obj_rel_across_anim	5424	2712	unexpected	placeholder	офицеры  которых художники ищут  читает	4
5425	obj_rel_across_anim	5425	2713	expected	placeholder	офицеры  которых художники ищут  старые	4
5426	obj_rel_across_anim	5426	2713	unexpected	placeholder	офицеры  которых художники ищут  старый	4
5427	obj_rel_across_anim	5427	2714	expected	placeholder	офицеры  которых художники ищут  маленькие	4
5428	obj_rel_across_anim	5428	2714	unexpected	placeholder	офицеры  которых художники ищут  маленький	4
5429	obj_rel_across_anim	5429	2715	expected	placeholder	офицеры  которых художники ищут  молодые	4
5430	obj_rel_across_anim	5430	2715	unexpected	placeholder	офицеры  которых художники ищут  молодой	4
5431	obj_rel_across_anim	5431	2716	expected	placeholder	офицеры  которых художники ищут  большие	4
5432	obj_rel_across_anim	5432	2716	unexpected	placeholder	офицеры  которых художники ищут  большой	4
5433	obj_rel_across_anim	5433	2717	expected	placeholder	пилоты  которых художники ищут  говорят	4
5434	obj_rel_across_anim	5434	2717	unexpected	placeholder	пилоты  которых художники ищут  говорит	4
5435	obj_rel_across_anim	5435	2718	expected	placeholder	пилоты  которых художники ищут  ждали	4
5436	obj_rel_across_anim	5436	2718	unexpected	placeholder	пилоты  которых художники ищут  ждал	4
5437	obj_rel_across_anim	5437	2719	expected	placeholder	пилоты  которых художники ищут  читают	4
5438	obj_rel_across_anim	5438	2719	unexpected	placeholder	пилоты  которых художники ищут  читает	4
5439	obj_rel_across_anim	5439	2720	expected	placeholder	пилоты  которых художники ищут  старые	4
5440	obj_rel_across_anim	5440	2720	unexpected	placeholder	пилоты  которых художники ищут  старый	4
5441	obj_rel_across_anim	5441	2721	expected	placeholder	пилоты  которых художники ищут  маленькие	4
5442	obj_rel_across_anim	5442	2721	unexpected	placeholder	пилоты  которых художники ищут  маленький	4
5443	obj_rel_across_anim	5443	2722	expected	placeholder	пилоты  которых художники ищут  молодые	4
5444	obj_rel_across_anim	5444	2722	unexpected	placeholder	пилоты  которых художники ищут  молодой	4
5445	obj_rel_across_anim	5445	2723	expected	placeholder	пилоты  которых художники ищут  большие	4
5446	obj_rel_across_anim	5446	2723	unexpected	placeholder	пилоты  которых художники ищут  большой	4
5447	obj_rel_across_anim	5447	2724	expected	placeholder	ученики  которых художники ищут  говорят	4
5448	obj_rel_across_anim	5448	2724	unexpected	placeholder	ученики  которых художники ищут  говорит	4
5449	obj_rel_across_anim	5449	2725	expected	placeholder	ученики  которых художники ищут  ждали	4
5450	obj_rel_across_anim	5450	2725	unexpected	placeholder	ученики  которых художники ищут  ждал	4
5451	obj_rel_across_anim	5451	2726	expected	placeholder	ученики  которых художники ищут  читают	4
5452	obj_rel_across_anim	5452	2726	unexpected	placeholder	ученики  которых художники ищут  читает	4
5453	obj_rel_across_anim	5453	2727	expected	placeholder	ученики  которых художники ищут  старые	4
5454	obj_rel_across_anim	5454	2727	unexpected	placeholder	ученики  которых художники ищут  старый	4
5455	obj_rel_across_anim	5455	2728	expected	placeholder	ученики  которых художники ищут  маленькие	4
5456	obj_rel_across_anim	5456	2728	unexpected	placeholder	ученики  которых художники ищут  маленький	4
5457	obj_rel_across_anim	5457	2729	expected	placeholder	ученики  которых художники ищут  молодые	4
5458	obj_rel_across_anim	5458	2729	unexpected	placeholder	ученики  которых художники ищут  молодой	4
5459	obj_rel_across_anim	5459	2730	expected	placeholder	ученики  которых художники ищут  большие	4
5460	obj_rel_across_anim	5460	2730	unexpected	placeholder	ученики  которых художники ищут  большой	4
5461	obj_rel_across_anim	5461	2731	expected	placeholder	авторы  которых отцы ищут  говорят	4
5462	obj_rel_across_anim	5462	2731	unexpected	placeholder	авторы  которых отцы ищут  говорит	4
5463	obj_rel_across_anim	5463	2732	expected	placeholder	авторы  которых отцы ищут  ждали	4
5464	obj_rel_across_anim	5464	2732	unexpected	placeholder	авторы  которых отцы ищут  ждал	4
5465	obj_rel_across_anim	5465	2733	expected	placeholder	авторы  которых отцы ищут  читают	4
5466	obj_rel_across_anim	5466	2733	unexpected	placeholder	авторы  которых отцы ищут  читает	4
5467	obj_rel_across_anim	5467	2734	expected	placeholder	авторы  которых отцы ищут  старые	4
5468	obj_rel_across_anim	5468	2734	unexpected	placeholder	авторы  которых отцы ищут  старый	4
5469	obj_rel_across_anim	5469	2735	expected	placeholder	авторы  которых отцы ищут  маленькие	4
5470	obj_rel_across_anim	5470	2735	unexpected	placeholder	авторы  которых отцы ищут  маленький	4
5471	obj_rel_across_anim	5471	2736	expected	placeholder	авторы  которых отцы ищут  молодые	4
5472	obj_rel_across_anim	5472	2736	unexpected	placeholder	авторы  которых отцы ищут  молодой	4
5473	obj_rel_across_anim	5473	2737	expected	placeholder	авторы  которых отцы ищут  большие	4
5474	obj_rel_across_anim	5474	2737	unexpected	placeholder	авторы  которых отцы ищут  большой	4
5475	obj_rel_across_anim	5475	2738	expected	placeholder	режиссёры  которых отцы ищут  говорят	4
5476	obj_rel_across_anim	5476	2738	unexpected	placeholder	режиссёры  которых отцы ищут  говорит	4
5477	obj_rel_across_anim	5477	2739	expected	placeholder	режиссёры  которых отцы ищут  ждали	4
5478	obj_rel_across_anim	5478	2739	unexpected	placeholder	режиссёры  которых отцы ищут  ждал	4
5479	obj_rel_across_anim	5479	2740	expected	placeholder	режиссёры  которых отцы ищут  читают	4
5480	obj_rel_across_anim	5480	2740	unexpected	placeholder	режиссёры  которых отцы ищут  читает	4
5481	obj_rel_across_anim	5481	2741	expected	placeholder	режиссёры  которых отцы ищут  старые	4
5482	obj_rel_across_anim	5482	2741	unexpected	placeholder	режиссёры  которых отцы ищут  старый	4
5483	obj_rel_across_anim	5483	2742	expected	placeholder	режиссёры  которых отцы ищут  маленькие	4
5484	obj_rel_across_anim	5484	2742	unexpected	placeholder	режиссёры  которых отцы ищут  маленький	4
5485	obj_rel_across_anim	5485	2743	expected	placeholder	режиссёры  которых отцы ищут  молодые	4
5486	obj_rel_across_anim	5486	2743	unexpected	placeholder	режиссёры  которых отцы ищут  молодой	4
5487	obj_rel_across_anim	5487	2744	expected	placeholder	режиссёры  которых отцы ищут  большие	4
5488	obj_rel_across_anim	5488	2744	unexpected	placeholder	режиссёры  которых отцы ищут  большой	4
5489	obj_rel_across_anim	5489	2745	expected	placeholder	фермеры  которых отцы ищут  говорят	4
5490	obj_rel_across_anim	5490	2745	unexpected	placeholder	фермеры  которых отцы ищут  говорит	4
5491	obj_rel_across_anim	5491	2746	expected	placeholder	фермеры  которых отцы ищут  ждали	4
5492	obj_rel_across_anim	5492	2746	unexpected	placeholder	фермеры  которых отцы ищут  ждал	4
5493	obj_rel_across_anim	5493	2747	expected	placeholder	фермеры  которых отцы ищут  читают	4
5494	obj_rel_across_anim	5494	2747	unexpected	placeholder	фермеры  которых отцы ищут  читает	4
5495	obj_rel_across_anim	5495	2748	expected	placeholder	фермеры  которых отцы ищут  старые	4
5496	obj_rel_across_anim	5496	2748	unexpected	placeholder	фермеры  которых отцы ищут  старый	4
5497	obj_rel_across_anim	5497	2749	expected	placeholder	фермеры  которых отцы ищут  маленькие	4
5498	obj_rel_across_anim	5498	2749	unexpected	placeholder	фермеры  которых отцы ищут  маленький	4
5499	obj_rel_across_anim	5499	2750	expected	placeholder	фермеры  которых отцы ищут  молодые	4
5500	obj_rel_across_anim	5500	2750	unexpected	placeholder	фермеры  которых отцы ищут  молодой	4
5501	obj_rel_across_anim	5501	2751	expected	placeholder	фермеры  которых отцы ищут  большие	4
5502	obj_rel_across_anim	5502	2751	unexpected	placeholder	фермеры  которых отцы ищут  большой	4
5503	obj_rel_across_anim	5503	2752	expected	placeholder	врачи  которых отцы ищут  говорят	4
5504	obj_rel_across_anim	5504	2752	unexpected	placeholder	врачи  которых отцы ищут  говорит	4
5505	obj_rel_across_anim	5505	2753	expected	placeholder	врачи  которых отцы ищут  ждали	4
5506	obj_rel_across_anim	5506	2753	unexpected	placeholder	врачи  которых отцы ищут  ждал	4
5507	obj_rel_across_anim	5507	2754	expected	placeholder	врачи  которых отцы ищут  читают	4
5508	obj_rel_across_anim	5508	2754	unexpected	placeholder	врачи  которых отцы ищут  читает	4
5509	obj_rel_across_anim	5509	2755	expected	placeholder	врачи  которых отцы ищут  старые	4
5510	obj_rel_across_anim	5510	2755	unexpected	placeholder	врачи  которых отцы ищут  старый	4
5511	obj_rel_across_anim	5511	2756	expected	placeholder	врачи  которых отцы ищут  маленькие	4
5512	obj_rel_across_anim	5512	2756	unexpected	placeholder	врачи  которых отцы ищут  маленький	4
5513	obj_rel_across_anim	5513	2757	expected	placeholder	врачи  которых отцы ищут  молодые	4
5514	obj_rel_across_anim	5514	2757	unexpected	placeholder	врачи  которых отцы ищут  молодой	4
5515	obj_rel_across_anim	5515	2758	expected	placeholder	врачи  которых отцы ищут  большие	4
5516	obj_rel_across_anim	5516	2758	unexpected	placeholder	врачи  которых отцы ищут  большой	4
5517	obj_rel_across_anim	5517	2759	expected	placeholder	сенаторы  которых отцы ищут  говорят	4
5518	obj_rel_across_anim	5518	2759	unexpected	placeholder	сенаторы  которых отцы ищут  говорит	4
5519	obj_rel_across_anim	5519	2760	expected	placeholder	сенаторы  которых отцы ищут  ждали	4
5520	obj_rel_across_anim	5520	2760	unexpected	placeholder	сенаторы  которых отцы ищут  ждал	4
5521	obj_rel_across_anim	5521	2761	expected	placeholder	сенаторы  которых отцы ищут  читают	4
5522	obj_rel_across_anim	5522	2761	unexpected	placeholder	сенаторы  которых отцы ищут  читает	4
5523	obj_rel_across_anim	5523	2762	expected	placeholder	сенаторы  которых отцы ищут  старые	4
5524	obj_rel_across_anim	5524	2762	unexpected	placeholder	сенаторы  которых отцы ищут  старый	4
5525	obj_rel_across_anim	5525	2763	expected	placeholder	сенаторы  которых отцы ищут  маленькие	4
5526	obj_rel_across_anim	5526	2763	unexpected	placeholder	сенаторы  которых отцы ищут  маленький	4
5527	obj_rel_across_anim	5527	2764	expected	placeholder	сенаторы  которых отцы ищут  молодые	4
5528	obj_rel_across_anim	5528	2764	unexpected	placeholder	сенаторы  которых отцы ищут  молодой	4
5529	obj_rel_across_anim	5529	2765	expected	placeholder	сенаторы  которых отцы ищут  большие	4
5530	obj_rel_across_anim	5530	2765	unexpected	placeholder	сенаторы  которых отцы ищут  большой	4
5531	obj_rel_across_anim	5531	2766	expected	placeholder	профессора  которых отцы ищут  говорят	4
5532	obj_rel_across_anim	5532	2766	unexpected	placeholder	профессора  которых отцы ищут  говорит	4
