sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
4750	obj_rel_across_anim	4750	2375	unexpected	placeholder	ученики  которых помощники ищут  ждал	5
4751	obj_rel_across_anim	4751	2376	expected	placeholder	ученики  которых помощники ищут  читают	5
4752	obj_rel_across_anim	4752	2376	unexpected	placeholder	ученики  которых помощники ищут  читает	5
4753	obj_rel_across_anim	4753	2377	expected	placeholder	ученики  которых помощники ищут  старые	5
4754	obj_rel_across_anim	4754	2377	unexpected	placeholder	ученики  которых помощники ищут  старый	5
4755	obj_rel_across_anim	4755	2378	expected	placeholder	ученики  которых помощники ищут  маленькие	5
4756	obj_rel_across_anim	4756	2378	unexpected	placeholder	ученики  которых помощники ищут  маленький	5
4757	obj_rel_across_anim	4757	2379	expected	placeholder	ученики  которых помощники ищут  молодые	5
4758	obj_rel_across_anim	4758	2379	unexpected	placeholder	ученики  которых помощники ищут  молодой	5
4759	obj_rel_across_anim	4759	2380	expected	placeholder	ученики  которых помощники ищут  большие	5
4760	obj_rel_across_anim	4760	2380	unexpected	placeholder	ученики  которых помощники ищут  большой	5
4761	obj_rel_across_anim	4761	2381	expected	placeholder	авторы  которых солдаты ищут  говорят	5
4762	obj_rel_across_anim	4762	2381	unexpected	placeholder	авторы  которых солдаты ищут  говорит	5
4763	obj_rel_across_anim	4763	2382	expected	placeholder	авторы  которых солдаты ищут  ждали	5
4764	obj_rel_across_anim	4764	2382	unexpected	placeholder	авторы  которых солдаты ищут  ждал	5
4765	obj_rel_across_anim	4765	2383	expected	placeholder	авторы  которых солдаты ищут  читают	5
4766	obj_rel_across_anim	4766	2383	unexpected	placeholder	авторы  которых солдаты ищут  читает	5
4767	obj_rel_across_anim	4767	2384	expected	placeholder	авторы  которых солдаты ищут  старые	5
4768	obj_rel_across_anim	4768	2384	unexpected	placeholder	авторы  которых солдаты ищут  старый	5
4769	obj_rel_across_anim	4769	2385	expected	placeholder	авторы  которых солдаты ищут  маленькие	5
4770	obj_rel_across_anim	4770	2385	unexpected	placeholder	авторы  которых солдаты ищут  маленький	5
4771	obj_rel_across_anim	4771	2386	expected	placeholder	авторы  которых солдаты ищут  молодые	5
4772	obj_rel_across_anim	4772	2386	unexpected	placeholder	авторы  которых солдаты ищут  молодой	5
4773	obj_rel_across_anim	4773	2387	expected	placeholder	авторы  которых солдаты ищут  большие	5
4774	obj_rel_across_anim	4774	2387	unexpected	placeholder	авторы  которых солдаты ищут  большой	5
4775	obj_rel_across_anim	4775	2388	expected	placeholder	режиссёры  которых солдаты ищут  говорят	5
4776	obj_rel_across_anim	4776	2388	unexpected	placeholder	режиссёры  которых солдаты ищут  говорит	5
4777	obj_rel_across_anim	4777	2389	expected	placeholder	режиссёры  которых солдаты ищут  ждали	5
4778	obj_rel_across_anim	4778	2389	unexpected	placeholder	режиссёры  которых солдаты ищут  ждал	5
4779	obj_rel_across_anim	4779	2390	expected	placeholder	режиссёры  которых солдаты ищут  читают	5
4780	obj_rel_across_anim	4780	2390	unexpected	placeholder	режиссёры  которых солдаты ищут  читает	5
4781	obj_rel_across_anim	4781	2391	expected	placeholder	режиссёры  которых солдаты ищут  старые	5
4782	obj_rel_across_anim	4782	2391	unexpected	placeholder	режиссёры  которых солдаты ищут  старый	5
4783	obj_rel_across_anim	4783	2392	expected	placeholder	режиссёры  которых солдаты ищут  маленькие	5
4784	obj_rel_across_anim	4784	2392	unexpected	placeholder	режиссёры  которых солдаты ищут  маленький	5
4785	obj_rel_across_anim	4785	2393	expected	placeholder	режиссёры  которых солдаты ищут  молодые	5
4786	obj_rel_across_anim	4786	2393	unexpected	placeholder	режиссёры  которых солдаты ищут  молодой	5
4787	obj_rel_across_anim	4787	2394	expected	placeholder	режиссёры  которых солдаты ищут  большие	5
4788	obj_rel_across_anim	4788	2394	unexpected	placeholder	режиссёры  которых солдаты ищут  большой	5
4789	obj_rel_across_anim	4789	2395	expected	placeholder	фермеры  которых солдаты ищут  говорят	5
4790	obj_rel_across_anim	4790	2395	unexpected	placeholder	фермеры  которых солдаты ищут  говорит	5
4791	obj_rel_across_anim	4791	2396	expected	placeholder	фермеры  которых солдаты ищут  ждали	5
4792	obj_rel_across_anim	4792	2396	unexpected	placeholder	фермеры  которых солдаты ищут  ждал	5
4793	obj_rel_across_anim	4793	2397	expected	placeholder	фермеры  которых солдаты ищут  читают	5
4794	obj_rel_across_anim	4794	2397	unexpected	placeholder	фермеры  которых солдаты ищут  читает	5
4795	obj_rel_across_anim	4795	2398	expected	placeholder	фермеры  которых солдаты ищут  старые	5
4796	obj_rel_across_anim	4796	2398	unexpected	placeholder	фермеры  которых солдаты ищут  старый	5
4797	obj_rel_across_anim	4797	2399	expected	placeholder	фермеры  которых солдаты ищут  маленькие	5
4798	obj_rel_across_anim	4798	2399	unexpected	placeholder	фермеры  которых солдаты ищут  маленький	5
4799	obj_rel_across_anim	4799	2400	expected	placeholder	фермеры  которых солдаты ищут  молодые	5
4800	obj_rel_across_anim	4800	2400	unexpected	placeholder	фермеры  которых солдаты ищут  молодой	5
4801	obj_rel_across_anim	4801	2401	expected	placeholder	фермеры  которых солдаты ищут  большие	5
4802	obj_rel_across_anim	4802	2401	unexpected	placeholder	фермеры  которых солдаты ищут  большой	5
4803	obj_rel_across_anim	4803	2402	expected	placeholder	врачи  которых солдаты ищут  говорят	5
4804	obj_rel_across_anim	4804	2402	unexpected	placeholder	врачи  которых солдаты ищут  говорит	5
4805	obj_rel_across_anim	4805	2403	expected	placeholder	врачи  которых солдаты ищут  ждали	5
4806	obj_rel_across_anim	4806	2403	unexpected	placeholder	врачи  которых солдаты ищут  ждал	5
4807	obj_rel_across_anim	4807	2404	expected	placeholder	врачи  которых солдаты ищут  читают	5
4808	obj_rel_across_anim	4808	2404	unexpected	placeholder	врачи  которых солдаты ищут  читает	5
4809	obj_rel_across_anim	4809	2405	expected	placeholder	врачи  которых солдаты ищут  старые	5
4810	obj_rel_across_anim	4810	2405	unexpected	placeholder	врачи  которых солдаты ищут  старый	5
4811	obj_rel_across_anim	4811	2406	expected	placeholder	врачи  которых солдаты ищут  маленькие	5
4812	obj_rel_across_anim	4812	2406	unexpected	placeholder	врачи  которых солдаты ищут  маленький	5
4813	obj_rel_across_anim	4813	2407	expected	placeholder	врачи  которых солдаты ищут  молодые	5
4814	obj_rel_across_anim	4814	2407	unexpected	placeholder	врачи  которых солдаты ищут  молодой	5
4815	obj_rel_across_anim	4815	2408	expected	placeholder	врачи  которых солдаты ищут  большие	5
4816	obj_rel_across_anim	4816	2408	unexpected	placeholder	врачи  которых солдаты ищут  большой	5
4817	obj_rel_across_anim	4817	2409	expected	placeholder	сенаторы  которых солдаты ищут  говорят	5
4818	obj_rel_across_anim	4818	2409	unexpected	placeholder	сенаторы  которых солдаты ищут  говорит	5
4819	obj_rel_across_anim	4819	2410	expected	placeholder	сенаторы  которых солдаты ищут  ждали	5
4820	obj_rel_across_anim	4820	2410	unexpected	placeholder	сенаторы  которых солдаты ищут  ждал	5
4821	obj_rel_across_anim	4821	2411	expected	placeholder	сенаторы  которых солдаты ищут  читают	5
4822	obj_rel_across_anim	4822	2411	unexpected	placeholder	сенаторы  которых солдаты ищут  читает	5
4823	obj_rel_across_anim	4823	2412	expected	placeholder	сенаторы  которых солдаты ищут  старые	5
4824	obj_rel_across_anim	4824	2412	unexpected	placeholder	сенаторы  которых солдаты ищут  старый	5
4825	obj_rel_across_anim	4825	2413	expected	placeholder	сенаторы  которых солдаты ищут  маленькие	5
4826	obj_rel_across_anim	4826	2413	unexpected	placeholder	сенаторы  которых солдаты ищут  маленький	5
4827	obj_rel_across_anim	4827	2414	expected	placeholder	сенаторы  которых солдаты ищут  молодые	5
4828	obj_rel_across_anim	4828	2414	unexpected	placeholder	сенаторы  которых солдаты ищут  молодой	5
4829	obj_rel_across_anim	4829	2415	expected	placeholder	сенаторы  которых солдаты ищут  большие	5
4830	obj_rel_across_anim	4830	2415	unexpected	placeholder	сенаторы  которых солдаты ищут  большой	5
4831	obj_rel_across_anim	4831	2416	expected	placeholder	профессора  которых солдаты ищут  говорят	5
4832	obj_rel_across_anim	4832	2416	unexpected	placeholder	профессора  которых солдаты ищут  говорит	5
4833	obj_rel_across_anim	4833	2417	expected	placeholder	профессора  которых солдаты ищут  ждали	5
4834	obj_rel_across_anim	4834	2417	unexpected	placeholder	профессора  которых солдаты ищут  ждал	5
4835	obj_rel_across_anim	4835	2418	expected	placeholder	профессора  которых солдаты ищут  читают	5
4836	obj_rel_across_anim	4836	2418	unexpected	placeholder	профессора  которых солдаты ищут  читает	5
4837	obj_rel_across_anim	4837	2419	expected	placeholder	профессора  которых солдаты ищут  старые	5
4838	obj_rel_across_anim	4838	2419	unexpected	placeholder	профессора  которых солдаты ищут  старый	5
4839	obj_rel_across_anim	4839	2420	expected	placeholder	профессора  которых солдаты ищут  маленькие	5
4840	obj_rel_across_anim	4840	2420	unexpected	placeholder	профессора  которых солдаты ищут  маленький	5
4841	obj_rel_across_anim	4841	2421	expected	placeholder	профессора  которых солдаты ищут  молодые	5
4842	obj_rel_across_anim	4842	2421	unexpected	placeholder	профессора  которых солдаты ищут  молодой	5
4843	obj_rel_across_anim	4843	2422	expected	placeholder	профессора  которых солдаты ищут  большие	5
4844	obj_rel_across_anim	4844	2422	unexpected	placeholder	профессора  которых солдаты ищут  большой	5
4845	obj_rel_across_anim	4845	2423	expected	placeholder	клиенты  которых солдаты ищут  говорят	5
4846	obj_rel_across_anim	4846	2423	unexpected	placeholder	клиенты  которых солдаты ищут  говорит	5
4847	obj_rel_across_anim	4847	2424	expected	placeholder	клиенты  которых солдаты ищут  ждали	5
4848	obj_rel_across_anim	4848	2424	unexpected	placeholder	клиенты  которых солдаты ищут  ждал	5
4849	obj_rel_across_anim	4849	2425	expected	placeholder	клиенты  которых солдаты ищут  читают	5
4850	obj_rel_across_anim	4850	2425	unexpected	placeholder	клиенты  которых солдаты ищут  читает	5
4851	obj_rel_across_anim	4851	2426	expected	placeholder	клиенты  которых солдаты ищут  старые	5
4852	obj_rel_across_anim	4852	2426	unexpected	placeholder	клиенты  которых солдаты ищут  старый	5
4853	obj_rel_across_anim	4853	2427	expected	placeholder	клиенты  которых солдаты ищут  маленькие	5
4854	obj_rel_across_anim	4854	2427	unexpected	placeholder	клиенты  которых солдаты ищут  маленький	5
4855	obj_rel_across_anim	4855	2428	expected	placeholder	клиенты  которых солдаты ищут  молодые	5
4856	obj_rel_across_anim	4856	2428	unexpected	placeholder	клиенты  которых солдаты ищут  молодой	5
4857	obj_rel_across_anim	4857	2429	expected	placeholder	клиенты  которых солдаты ищут  большие	5
4858	obj_rel_across_anim	4858	2429	unexpected	placeholder	клиенты  которых солдаты ищут  большой	5
4859	obj_rel_across_anim	4859	2430	expected	placeholder	офицеры  которых солдаты ищут  говорят	5
4860	obj_rel_across_anim	4860	2430	unexpected	placeholder	офицеры  которых солдаты ищут  говорит	5
4861	obj_rel_across_anim	4861	2431	expected	placeholder	офицеры  которых солдаты ищут  ждали	5
4862	obj_rel_across_anim	4862	2431	unexpected	placeholder	офицеры  которых солдаты ищут  ждал	5
4863	obj_rel_across_anim	4863	2432	expected	placeholder	офицеры  которых солдаты ищут  читают	5
4864	obj_rel_across_anim	4864	2432	unexpected	placeholder	офицеры  которых солдаты ищут  читает	5
4865	obj_rel_across_anim	4865	2433	expected	placeholder	офицеры  которых солдаты ищут  старые	5
4866	obj_rel_across_anim	4866	2433	unexpected	placeholder	офицеры  которых солдаты ищут  старый	5
4867	obj_rel_across_anim	4867	2434	expected	placeholder	офицеры  которых солдаты ищут  маленькие	5
4868	obj_rel_across_anim	4868	2434	unexpected	placeholder	офицеры  которых солдаты ищут  маленький	5
4869	obj_rel_across_anim	4869	2435	expected	placeholder	офицеры  которых солдаты ищут  молодые	5
4870	obj_rel_across_anim	4870	2435	unexpected	placeholder	офицеры  которых солдаты ищут  молодой	5
4871	obj_rel_across_anim	4871	2436	expected	placeholder	офицеры  которых солдаты ищут  большие	5
4872	obj_rel_across_anim	4872	2436	unexpected	placeholder	офицеры  которых солдаты ищут  большой	5
4873	obj_rel_across_anim	4873	2437	expected	placeholder	пилоты  которых солдаты ищут  говорят	5
4874	obj_rel_across_anim	4874	2437	unexpected	placeholder	пилоты  которых солдаты ищут  говорит	5
4875	obj_rel_across_anim	4875	2438	expected	placeholder	пилоты  которых солдаты ищут  ждали	5
4876	obj_rel_across_anim	4876	2438	unexpected	placeholder	пилоты  которых солдаты ищут  ждал	5
4877	obj_rel_across_anim	4877	2439	expected	placeholder	пилоты  которых солдаты ищут  читают	5
4878	obj_rel_across_anim	4878	2439	unexpected	placeholder	пилоты  которых солдаты ищут  читает	5
4879	obj_rel_across_anim	4879	2440	expected	placeholder	пилоты  которых солдаты ищут  старые	5
4880	obj_rel_across_anim	4880	2440	unexpected	placeholder	пилоты  которых солдаты ищут  старый	5
4881	obj_rel_across_anim	4881	2441	expected	placeholder	пилоты  которых солдаты ищут  маленькие	5
4882	obj_rel_across_anim	4882	2441	unexpected	placeholder	пилоты  которых солдаты ищут  маленький	5
4883	obj_rel_across_anim	4883	2442	expected	placeholder	пилоты  которых солдаты ищут  молодые	5
4884	obj_rel_across_anim	4884	2442	unexpected	placeholder	пилоты  которых солдаты ищут  молодой	5
4885	obj_rel_across_anim	4885	2443	expected	placeholder	пилоты  которых солдаты ищут  большие	5
4886	obj_rel_across_anim	4886	2443	unexpected	placeholder	пилоты  которых солдаты ищут  большой	5
4887	obj_rel_across_anim	4887	2444	expected	placeholder	ученики  которых солдаты ищут  говорят	5
4888	obj_rel_across_anim	4888	2444	unexpected	placeholder	ученики  которых солдаты ищут  говорит	5
4889	obj_rel_across_anim	4889	2445	expected	placeholder	ученики  которых солдаты ищут  ждали	5
4890	obj_rel_across_anim	4890	2445	unexpected	placeholder	ученики  которых солдаты ищут  ждал	5
4891	obj_rel_across_anim	4891	2446	expected	placeholder	ученики  которых солдаты ищут  читают	5
4892	obj_rel_across_anim	4892	2446	unexpected	placeholder	ученики  которых солдаты ищут  читает	5
4893	obj_rel_across_anim	4893	2447	expected	placeholder	ученики  которых солдаты ищут  старые	5
4894	obj_rel_across_anim	4894	2447	unexpected	placeholder	ученики  которых солдаты ищут  старый	5
4895	obj_rel_across_anim	4895	2448	expected	placeholder	ученики  которых солдаты ищут  маленькие	5
4896	obj_rel_across_anim	4896	2448	unexpected	placeholder	ученики  которых солдаты ищут  маленький	5
4897	obj_rel_across_anim	4897	2449	expected	placeholder	ученики  которых солдаты ищут  молодые	5
4898	obj_rel_across_anim	4898	2449	unexpected	placeholder	ученики  которых солдаты ищут  молодой	5
4899	obj_rel_across_anim	4899	2450	expected	placeholder	ученики  которых солдаты ищут  большие	5
4900	obj_rel_across_anim	4900	2450	unexpected	placeholder	ученики  которых солдаты ищут  большой	5
4901	obj_rel_across_anim	4901	2451	expected	placeholder	авторы  которых танцоры ищут  говорят	5
4902	obj_rel_across_anim	4902	2451	unexpected	placeholder	авторы  которых танцоры ищут  говорит	5
4903	obj_rel_across_anim	4903	2452	expected	placeholder	авторы  которых танцоры ищут  ждали	5
4904	obj_rel_across_anim	4904	2452	unexpected	placeholder	авторы  которых танцоры ищут  ждал	5
4905	obj_rel_across_anim	4905	2453	expected	placeholder	авторы  которых танцоры ищут  читают	5
4906	obj_rel_across_anim	4906	2453	unexpected	placeholder	авторы  которых танцоры ищут  читает	5
4907	obj_rel_across_anim	4907	2454	expected	placeholder	авторы  которых танцоры ищут  старые	5
4908	obj_rel_across_anim	4908	2454	unexpected	placeholder	авторы  которых танцоры ищут  старый	5
4909	obj_rel_across_anim	4909	2455	expected	placeholder	авторы  которых танцоры ищут  маленькие	5
4910	obj_rel_across_anim	4910	2455	unexpected	placeholder	авторы  которых танцоры ищут  маленький	5
4911	obj_rel_across_anim	4911	2456	expected	placeholder	авторы  которых танцоры ищут  молодые	5
4912	obj_rel_across_anim	4912	2456	unexpected	placeholder	авторы  которых танцоры ищут  молодой	5
4913	obj_rel_across_anim	4913	2457	expected	placeholder	авторы  которых танцоры ищут  большие	5
4914	obj_rel_across_anim	4914	2457	unexpected	placeholder	авторы  которых танцоры ищут  большой	5
4915	obj_rel_across_anim	4915	2458	expected	placeholder	режиссёры  которых танцоры ищут  говорят	5
4916	obj_rel_across_anim	4916	2458	unexpected	placeholder	режиссёры  которых танцоры ищут  говорит	5
4917	obj_rel_across_anim	4917	2459	expected	placeholder	режиссёры  которых танцоры ищут  ждали	5
4918	obj_rel_across_anim	4918	2459	unexpected	placeholder	режиссёры  которых танцоры ищут  ждал	5
4919	obj_rel_across_anim	4919	2460	expected	placeholder	режиссёры  которых танцоры ищут  читают	5
4920	obj_rel_across_anim	4920	2460	unexpected	placeholder	режиссёры  которых танцоры ищут  читает	5
4921	obj_rel_across_anim	4921	2461	expected	placeholder	режиссёры  которых танцоры ищут  старые	5
4922	obj_rel_across_anim	4922	2461	unexpected	placeholder	режиссёры  которых танцоры ищут  старый	5
4923	obj_rel_across_anim	4923	2462	expected	placeholder	режиссёры  которых танцоры ищут  маленькие	5
4924	obj_rel_across_anim	4924	2462	unexpected	placeholder	режиссёры  которых танцоры ищут  маленький	5
4925	obj_rel_across_anim	4925	2463	expected	placeholder	режиссёры  которых танцоры ищут  молодые	5
4926	obj_rel_across_anim	4926	2463	unexpected	placeholder	режиссёры  которых танцоры ищут  молодой	5
4927	obj_rel_across_anim	4927	2464	expected	placeholder	режиссёры  которых танцоры ищут  большие	5
4928	obj_rel_across_anim	4928	2464	unexpected	placeholder	режиссёры  которых танцоры ищут  большой	5
4929	obj_rel_across_anim	4929	2465	expected	placeholder	фермеры  которых танцоры ищут  говорят	5
4930	obj_rel_across_anim	4930	2465	unexpected	placeholder	фермеры  которых танцоры ищут  говорит	5
4931	obj_rel_across_anim	4931	2466	expected	placeholder	фермеры  которых танцоры ищут  ждали	5
4932	obj_rel_across_anim	4932	2466	unexpected	placeholder	фермеры  которых танцоры ищут  ждал	5
4933	obj_rel_across_anim	4933	2467	expected	placeholder	фермеры  которых танцоры ищут  читают	5
4934	obj_rel_across_anim	4934	2467	unexpected	placeholder	фермеры  которых танцоры ищут  читает	5
4935	obj_rel_across_anim	4935	2468	expected	placeholder	фермеры  которых танцоры ищут  старые	5
4936	obj_rel_across_anim	4936	2468	unexpected	placeholder	фермеры  которых танцоры ищут  старый	5
4937	obj_rel_across_anim	4937	2469	expected	placeholder	фермеры  которых танцоры ищут  маленькие	5
4938	obj_rel_across_anim	4938	2469	unexpected	placeholder	фермеры  которых танцоры ищут  маленький	5
4939	obj_rel_across_anim	4939	2470	expected	placeholder	фермеры  которых танцоры ищут  молодые	5
4940	obj_rel_across_anim	4940	2470	unexpected	placeholder	фермеры  которых танцоры ищут  молодой	5
4941	obj_rel_across_anim	4941	2471	expected	placeholder	фермеры  которых танцоры ищут  большие	5
4942	obj_rel_across_anim	4942	2471	unexpected	placeholder	фермеры  которых танцоры ищут  большой	5
4943	obj_rel_across_anim	4943	2472	expected	placeholder	врачи  которых танцоры ищут  говорят	5
4944	obj_rel_across_anim	4944	2472	unexpected	placeholder	врачи  которых танцоры ищут  говорит	5
4945	obj_rel_across_anim	4945	2473	expected	placeholder	врачи  которых танцоры ищут  ждали	5
4946	obj_rel_across_anim	4946	2473	unexpected	placeholder	врачи  которых танцоры ищут  ждал	5
4947	obj_rel_across_anim	4947	2474	expected	placeholder	врачи  которых танцоры ищут  читают	5
4948	obj_rel_across_anim	4948	2474	unexpected	placeholder	врачи  которых танцоры ищут  читает	5
4949	obj_rel_across_anim	4949	2475	expected	placeholder	врачи  которых танцоры ищут  старые	5
4950	obj_rel_across_anim	4950	2475	unexpected	placeholder	врачи  которых танцоры ищут  старый	5
4951	obj_rel_across_anim	4951	2476	expected	placeholder	врачи  которых танцоры ищут  маленькие	5
4952	obj_rel_across_anim	4952	2476	unexpected	placeholder	врачи  которых танцоры ищут  маленький	5
4953	obj_rel_across_anim	4953	2477	expected	placeholder	врачи  которых танцоры ищут  молодые	5
4954	obj_rel_across_anim	4954	2477	unexpected	placeholder	врачи  которых танцоры ищут  молодой	5
4955	obj_rel_across_anim	4955	2478	expected	placeholder	врачи  которых танцоры ищут  большие	5
4956	obj_rel_across_anim	4956	2478	unexpected	placeholder	врачи  которых танцоры ищут  большой	5
4957	obj_rel_across_anim	4957	2479	expected	placeholder	сенаторы  которых танцоры ищут  говорят	5
4958	obj_rel_across_anim	4958	2479	unexpected	placeholder	сенаторы  которых танцоры ищут  говорит	5
4959	obj_rel_across_anim	4959	2480	expected	placeholder	сенаторы  которых танцоры ищут  ждали	5
4960	obj_rel_across_anim	4960	2480	unexpected	placeholder	сенаторы  которых танцоры ищут  ждал	5
4961	obj_rel_across_anim	4961	2481	expected	placeholder	сенаторы  которых танцоры ищут  читают	5
4962	obj_rel_across_anim	4962	2481	unexpected	placeholder	сенаторы  которых танцоры ищут  читает	5
4963	obj_rel_across_anim	4963	2482	expected	placeholder	сенаторы  которых танцоры ищут  старые	5
4964	obj_rel_across_anim	4964	2482	unexpected	placeholder	сенаторы  которых танцоры ищут  старый	5
4965	obj_rel_across_anim	4965	2483	expected	placeholder	сенаторы  которых танцоры ищут  маленькие	5
4966	obj_rel_across_anim	4966	2483	unexpected	placeholder	сенаторы  которых танцоры ищут  маленький	5
4967	obj_rel_across_anim	4967	2484	expected	placeholder	сенаторы  которых танцоры ищут  молодые	5
4968	obj_rel_across_anim	4968	2484	unexpected	placeholder	сенаторы  которых танцоры ищут  молодой	5
4969	obj_rel_across_anim	4969	2485	expected	placeholder	сенаторы  которых танцоры ищут  большие	5
4970	obj_rel_across_anim	4970	2485	unexpected	placeholder	сенаторы  которых танцоры ищут  большой	5
4971	obj_rel_across_anim	4971	2486	expected	placeholder	профессора  которых танцоры ищут  говорят	5
4972	obj_rel_across_anim	4972	2486	unexpected	placeholder	профессора  которых танцоры ищут  говорит	5
4973	obj_rel_across_anim	4973	2487	expected	placeholder	профессора  которых танцоры ищут  ждали	5
4974	obj_rel_across_anim	4974	2487	unexpected	placeholder	профессора  которых танцоры ищут  ждал	5
4975	obj_rel_across_anim	4975	2488	expected	placeholder	профессора  которых танцоры ищут  читают	5
4976	obj_rel_across_anim	4976	2488	unexpected	placeholder	профессора  которых танцоры ищут  читает	5
4977	obj_rel_across_anim	4977	2489	expected	placeholder	профессора  которых танцоры ищут  старые	5
4978	obj_rel_across_anim	4978	2489	unexpected	placeholder	профессора  которых танцоры ищут  старый	5
4979	obj_rel_across_anim	4979	2490	expected	placeholder	профессора  которых танцоры ищут  маленькие	5
4980	obj_rel_across_anim	4980	2490	unexpected	placeholder	профессора  которых танцоры ищут  маленький	5
4981	obj_rel_across_anim	4981	2491	expected	placeholder	профессора  которых танцоры ищут  молодые	5
4982	obj_rel_across_anim	4982	2491	unexpected	placeholder	профессора  которых танцоры ищут  молодой	5
4983	obj_rel_across_anim	4983	2492	expected	placeholder	профессора  которых танцоры ищут  большие	5
4984	obj_rel_across_anim	4984	2492	unexpected	placeholder	профессора  которых танцоры ищут  большой	5
4985	obj_rel_across_anim	4985	2493	expected	placeholder	клиенты  которых танцоры ищут  говорят	5
4986	obj_rel_across_anim	4986	2493	unexpected	placeholder	клиенты  которых танцоры ищут  говорит	5
4987	obj_rel_across_anim	4987	2494	expected	placeholder	клиенты  которых танцоры ищут  ждали	5
4988	obj_rel_across_anim	4988	2494	unexpected	placeholder	клиенты  которых танцоры ищут  ждал	5
4989	obj_rel_across_anim	4989	2495	expected	placeholder	клиенты  которых танцоры ищут  читают	5
4990	obj_rel_across_anim	4990	2495	unexpected	placeholder	клиенты  которых танцоры ищут  читает	5
4991	obj_rel_across_anim	4991	2496	expected	placeholder	клиенты  которых танцоры ищут  старые	5
4992	obj_rel_across_anim	4992	2496	unexpected	placeholder	клиенты  которых танцоры ищут  старый	5
4993	obj_rel_across_anim	4993	2497	expected	placeholder	клиенты  которых танцоры ищут  маленькие	5
4994	obj_rel_across_anim	4994	2497	unexpected	placeholder	клиенты  которых танцоры ищут  маленький	5
4995	obj_rel_across_anim	4995	2498	expected	placeholder	клиенты  которых танцоры ищут  молодые	5
4996	obj_rel_across_anim	4996	2498	unexpected	placeholder	клиенты  которых танцоры ищут  молодой	5
4997	obj_rel_across_anim	4997	2499	expected	placeholder	клиенты  которых танцоры ищут  большие	5
4998	obj_rel_across_anim	4998	2499	unexpected	placeholder	клиенты  которых танцоры ищут  большой	5
4999	obj_rel_across_anim	4999	2500	expected	placeholder	офицеры  которых танцоры ищут  говорят	5
5000	obj_rel_across_anim	5000	2500	unexpected	placeholder	офицеры  которых танцоры ищут  говорит	5
5001	obj_rel_across_anim	5001	2501	expected	placeholder	офицеры  которых танцоры ищут  ждали	5
5002	obj_rel_across_anim	5002	2501	unexpected	placeholder	офицеры  которых танцоры ищут  ждал	5
5003	obj_rel_across_anim	5003	2502	expected	placeholder	офицеры  которых танцоры ищут  читают	5
5004	obj_rel_across_anim	5004	2502	unexpected	placeholder	офицеры  которых танцоры ищут  читает	5
5005	obj_rel_across_anim	5005	2503	expected	placeholder	офицеры  которых танцоры ищут  старые	5
5006	obj_rel_across_anim	5006	2503	unexpected	placeholder	офицеры  которых танцоры ищут  старый	5
5007	obj_rel_across_anim	5007	2504	expected	placeholder	офицеры  которых танцоры ищут  маленькие	5
5008	obj_rel_across_anim	5008	2504	unexpected	placeholder	офицеры  которых танцоры ищут  маленький	5
5009	obj_rel_across_anim	5009	2505	expected	placeholder	офицеры  которых танцоры ищут  молодые	5
5010	obj_rel_across_anim	5010	2505	unexpected	placeholder	офицеры  которых танцоры ищут  молодой	5
5011	obj_rel_across_anim	5011	2506	expected	placeholder	офицеры  которых танцоры ищут  большие	5
5012	obj_rel_across_anim	5012	2506	unexpected	placeholder	офицеры  которых танцоры ищут  большой	5
5013	obj_rel_across_anim	5013	2507	expected	placeholder	пилоты  которых танцоры ищут  говорят	5
5014	obj_rel_across_anim	5014	2507	unexpected	placeholder	пилоты  которых танцоры ищут  говорит	5
5015	obj_rel_across_anim	5015	2508	expected	placeholder	пилоты  которых танцоры ищут  ждали	5
5016	obj_rel_across_anim	5016	2508	unexpected	placeholder	пилоты  которых танцоры ищут  ждал	5
5017	obj_rel_across_anim	5017	2509	expected	placeholder	пилоты  которых танцоры ищут  читают	5
5018	obj_rel_across_anim	5018	2509	unexpected	placeholder	пилоты  которых танцоры ищут  читает	5
5019	obj_rel_across_anim	5019	2510	expected	placeholder	пилоты  которых танцоры ищут  старые	5
5020	obj_rel_across_anim	5020	2510	unexpected	placeholder	пилоты  которых танцоры ищут  старый	5
5021	obj_rel_across_anim	5021	2511	expected	placeholder	пилоты  которых танцоры ищут  маленькие	5
5022	obj_rel_across_anim	5022	2511	unexpected	placeholder	пилоты  которых танцоры ищут  маленький	5
5023	obj_rel_across_anim	5023	2512	expected	placeholder	пилоты  которых танцоры ищут  молодые	5
5024	obj_rel_across_anim	5024	2512	unexpected	placeholder	пилоты  которых танцоры ищут  молодой	5
5025	obj_rel_across_anim	5025	2513	expected	placeholder	пилоты  которых танцоры ищут  большие	5
5026	obj_rel_across_anim	5026	2513	unexpected	placeholder	пилоты  которых танцоры ищут  большой	5
5027	obj_rel_across_anim	5027	2514	expected	placeholder	ученики  которых танцоры ищут  говорят	5
5028	obj_rel_across_anim	5028	2514	unexpected	placeholder	ученики  которых танцоры ищут  говорит	5
5029	obj_rel_across_anim	5029	2515	expected	placeholder	ученики  которых танцоры ищут  ждали	5
5030	obj_rel_across_anim	5030	2515	unexpected	placeholder	ученики  которых танцоры ищут  ждал	5
5031	obj_rel_across_anim	5031	2516	expected	placeholder	ученики  которых танцоры ищут  читают	5
