sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
4275	obj_rel_across_anim	4275	2138	expected	placeholder	the officer that the taxi drivers admire smiles	8
4276	obj_rel_across_anim	4276	2138	unexpected	placeholder	the officer that the taxi drivers admire smile	8
4277	obj_rel_across_anim	4277	2139	expected	placeholder	the officer that the taxi drivers admire is tall	9
4278	obj_rel_across_anim	4278	2139	unexpected	placeholder	the officer that the taxi drivers admire are tall	9
4279	obj_rel_across_anim	4279	2140	expected	placeholder	the officer that the taxi drivers admire is old	9
4280	obj_rel_across_anim	4280	2140	unexpected	placeholder	the officer that the taxi drivers admire are old	9
4281	obj_rel_across_anim	4281	2141	expected	placeholder	the officer that the taxi drivers admire is young	9
4282	obj_rel_across_anim	4282	2141	unexpected	placeholder	the officer that the taxi drivers admire are young	9
4283	obj_rel_across_anim	4283	2142	expected	placeholder	the officer that the taxi drivers admire is short	9
4284	obj_rel_across_anim	4284	2142	unexpected	placeholder	the officer that the taxi drivers admire are short	9
4285	obj_rel_across_anim	4285	2143	expected	placeholder	the officer that the taxi drivers hate laughs	8
4286	obj_rel_across_anim	4286	2143	unexpected	placeholder	the officer that the taxi drivers hate laugh	8
4287	obj_rel_across_anim	4287	2144	expected	placeholder	the officer that the taxi drivers hate swims	8
4288	obj_rel_across_anim	4288	2144	unexpected	placeholder	the officer that the taxi drivers hate swim	8
4289	obj_rel_across_anim	4289	2145	expected	placeholder	the officer that the taxi drivers hate smiles	8
4290	obj_rel_across_anim	4290	2145	unexpected	placeholder	the officer that the taxi drivers hate smile	8
4291	obj_rel_across_anim	4291	2146	expected	placeholder	the officer that the taxi drivers hate is tall	9
4292	obj_rel_across_anim	4292	2146	unexpected	placeholder	the officer that the taxi drivers hate are tall	9
4293	obj_rel_across_anim	4293	2147	expected	placeholder	the officer that the taxi drivers hate is old	9
4294	obj_rel_across_anim	4294	2147	unexpected	placeholder	the officer that the taxi drivers hate are old	9
4295	obj_rel_across_anim	4295	2148	expected	placeholder	the officer that the taxi drivers hate is young	9
4296	obj_rel_across_anim	4296	2148	unexpected	placeholder	the officer that the taxi drivers hate are young	9
4297	obj_rel_across_anim	4297	2149	expected	placeholder	the officer that the taxi drivers hate is short	9
4298	obj_rel_across_anim	4298	2149	unexpected	placeholder	the officer that the taxi drivers hate are short	9
4299	obj_rel_across_anim	4299	2150	expected	placeholder	the officer that the taxi drivers love laughs	8
4300	obj_rel_across_anim	4300	2150	unexpected	placeholder	the officer that the taxi drivers love laugh	8
4301	obj_rel_across_anim	4301	2151	expected	placeholder	the officer that the taxi drivers love swims	8
4302	obj_rel_across_anim	4302	2151	unexpected	placeholder	the officer that the taxi drivers love swim	8
4303	obj_rel_across_anim	4303	2152	expected	placeholder	the officer that the taxi drivers love smiles	8
4304	obj_rel_across_anim	4304	2152	unexpected	placeholder	the officer that the taxi drivers love smile	8
4305	obj_rel_across_anim	4305	2153	expected	placeholder	the officer that the taxi drivers love is tall	9
4306	obj_rel_across_anim	4306	2153	unexpected	placeholder	the officer that the taxi drivers love are tall	9
4307	obj_rel_across_anim	4307	2154	expected	placeholder	the officer that the taxi drivers love is old	9
4308	obj_rel_across_anim	4308	2154	unexpected	placeholder	the officer that the taxi drivers love are old	9
4309	obj_rel_across_anim	4309	2155	expected	placeholder	the officer that the taxi drivers love is young	9
4310	obj_rel_across_anim	4310	2155	unexpected	placeholder	the officer that the taxi drivers love are young	9
4311	obj_rel_across_anim	4311	2156	expected	placeholder	the officer that the taxi drivers love is short	9
4312	obj_rel_across_anim	4312	2156	unexpected	placeholder	the officer that the taxi drivers love are short	9
4313	obj_rel_across_anim	4313	2157	expected	placeholder	the officer that the assistants like laughs	7
4314	obj_rel_across_anim	4314	2157	unexpected	placeholder	the officer that the assistants like laugh	7
4315	obj_rel_across_anim	4315	2158	expected	placeholder	the officer that the assistants like swims	7
4316	obj_rel_across_anim	4316	2158	unexpected	placeholder	the officer that the assistants like swim	7
4317	obj_rel_across_anim	4317	2159	expected	placeholder	the officer that the assistants like smiles	7
4318	obj_rel_across_anim	4318	2159	unexpected	placeholder	the officer that the assistants like smile	7
4319	obj_rel_across_anim	4319	2160	expected	placeholder	the officer that the assistants like is tall	8
4320	obj_rel_across_anim	4320	2160	unexpected	placeholder	the officer that the assistants like are tall	8
4321	obj_rel_across_anim	4321	2161	expected	placeholder	the officer that the assistants like is old	8
4322	obj_rel_across_anim	4322	2161	unexpected	placeholder	the officer that the assistants like are old	8
4323	obj_rel_across_anim	4323	2162	expected	placeholder	the officer that the assistants like is young	8
4324	obj_rel_across_anim	4324	2162	unexpected	placeholder	the officer that the assistants like are young	8
4325	obj_rel_across_anim	4325	2163	expected	placeholder	the officer that the assistants like is short	8
4326	obj_rel_across_anim	4326	2163	unexpected	placeholder	the officer that the assistants like are short	8
4327	obj_rel_across_anim	4327	2164	expected	placeholder	the officer that the assistants admire laughs	7
4328	obj_rel_across_anim	4328	2164	unexpected	placeholder	the officer that the assistants admire laugh	7
4329	obj_rel_across_anim	4329	2165	expected	placeholder	the officer that the assistants admire swims	7
4330	obj_rel_across_anim	4330	2165	unexpected	placeholder	the officer that the assistants admire swim	7
4331	obj_rel_across_anim	4331	2166	expected	placeholder	the officer that the assistants admire smiles	7
4332	obj_rel_across_anim	4332	2166	unexpected	placeholder	the officer that the assistants admire smile	7
4333	obj_rel_across_anim	4333	2167	expected	placeholder	the officer that the assistants admire is tall	8
4334	obj_rel_across_anim	4334	2167	unexpected	placeholder	the officer that the assistants admire are tall	8
4335	obj_rel_across_anim	4335	2168	expected	placeholder	the officer that the assistants admire is old	8
4336	obj_rel_across_anim	4336	2168	unexpected	placeholder	the officer that the assistants admire are old	8
4337	obj_rel_across_anim	4337	2169	expected	placeholder	the officer that the assistants admire is young	8
4338	obj_rel_across_anim	4338	2169	unexpected	placeholder	the officer that the assistants admire are young	8
4339	obj_rel_across_anim	4339	2170	expected	placeholder	the officer that the assistants admire is short	8
4340	obj_rel_across_anim	4340	2170	unexpected	placeholder	the officer that the assistants admire are short	8
4341	obj_rel_across_anim	4341	2171	expected	placeholder	the officer that the assistants hate laughs	7
4342	obj_rel_across_anim	4342	2171	unexpected	placeholder	the officer that the assistants hate laugh	7
4343	obj_rel_across_anim	4343	2172	expected	placeholder	the officer that the assistants hate swims	7
4344	obj_rel_across_anim	4344	2172	unexpected	placeholder	the officer that the assistants hate swim	7
4345	obj_rel_across_anim	4345	2173	expected	placeholder	the officer that the assistants hate smiles	7
4346	obj_rel_across_anim	4346	2173	unexpected	placeholder	the officer that the assistants hate smile	7
4347	obj_rel_across_anim	4347	2174	expected	placeholder	the officer that the assistants hate is tall	8
4348	obj_rel_across_anim	4348	2174	unexpected	placeholder	the officer that the assistants hate are tall	8
4349	obj_rel_across_anim	4349	2175	expected	placeholder	the officer that the assistants hate is old	8
4350	obj_rel_across_anim	4350	2175	unexpected	placeholder	the officer that the assistants hate are old	8
4351	obj_rel_across_anim	4351	2176	expected	placeholder	the officer that the assistants hate is young	8
4352	obj_rel_across_anim	4352	2176	unexpected	placeholder	the officer that the assistants hate are young	8
4353	obj_rel_across_anim	4353	2177	expected	placeholder	the officer that the assistants hate is short	8
4354	obj_rel_across_anim	4354	2177	unexpected	placeholder	the officer that the assistants hate are short	8
4355	obj_rel_across_anim	4355	2178	expected	placeholder	the officer that the assistants love laughs	7
4356	obj_rel_across_anim	4356	2178	unexpected	placeholder	the officer that the assistants love laugh	7
4357	obj_rel_across_anim	4357	2179	expected	placeholder	the officer that the assistants love swims	7
4358	obj_rel_across_anim	4358	2179	unexpected	placeholder	the officer that the assistants love swim	7
4359	obj_rel_across_anim	4359	2180	expected	placeholder	the officer that the assistants love smiles	7
4360	obj_rel_across_anim	4360	2180	unexpected	placeholder	the officer that the assistants love smile	7
4361	obj_rel_across_anim	4361	2181	expected	placeholder	the officer that the assistants love is tall	8
4362	obj_rel_across_anim	4362	2181	unexpected	placeholder	the officer that the assistants love are tall	8
4363	obj_rel_across_anim	4363	2182	expected	placeholder	the officer that the assistants love is old	8
4364	obj_rel_across_anim	4364	2182	unexpected	placeholder	the officer that the assistants love are old	8
4365	obj_rel_across_anim	4365	2183	expected	placeholder	the officer that the assistants love is young	8
4366	obj_rel_across_anim	4366	2183	unexpected	placeholder	the officer that the assistants love are young	8
4367	obj_rel_across_anim	4367	2184	expected	placeholder	the officer that the assistants love is short	8
4368	obj_rel_across_anim	4368	2184	unexpected	placeholder	the officer that the assistants love are short	8
4369	obj_rel_across_anim	4369	2185	expected	placeholder	the officer that the executives like laughs	7
4370	obj_rel_across_anim	4370	2185	unexpected	placeholder	the officer that the executives like laugh	7
4371	obj_rel_across_anim	4371	2186	expected	placeholder	the officer that the executives like swims	7
4372	obj_rel_across_anim	4372	2186	unexpected	placeholder	the officer that the executives like swim	7
4373	obj_rel_across_anim	4373	2187	expected	placeholder	the officer that the executives like smiles	7
4374	obj_rel_across_anim	4374	2187	unexpected	placeholder	the officer that the executives like smile	7
4375	obj_rel_across_anim	4375	2188	expected	placeholder	the officer that the executives like is tall	8
4376	obj_rel_across_anim	4376	2188	unexpected	placeholder	the officer that the executives like are tall	8
4377	obj_rel_across_anim	4377	2189	expected	placeholder	the officer that the executives like is old	8
4378	obj_rel_across_anim	4378	2189	unexpected	placeholder	the officer that the executives like are old	8
4379	obj_rel_across_anim	4379	2190	expected	placeholder	the officer that the executives like is young	8
4380	obj_rel_across_anim	4380	2190	unexpected	placeholder	the officer that the executives like are young	8
4381	obj_rel_across_anim	4381	2191	expected	placeholder	the officer that the executives like is short	8
4382	obj_rel_across_anim	4382	2191	unexpected	placeholder	the officer that the executives like are short	8
4383	obj_rel_across_anim	4383	2192	expected	placeholder	the officer that the executives admire laughs	7
4384	obj_rel_across_anim	4384	2192	unexpected	placeholder	the officer that the executives admire laugh	7
4385	obj_rel_across_anim	4385	2193	expected	placeholder	the officer that the executives admire swims	7
4386	obj_rel_across_anim	4386	2193	unexpected	placeholder	the officer that the executives admire swim	7
4387	obj_rel_across_anim	4387	2194	expected	placeholder	the officer that the executives admire smiles	7
4388	obj_rel_across_anim	4388	2194	unexpected	placeholder	the officer that the executives admire smile	7
4389	obj_rel_across_anim	4389	2195	expected	placeholder	the officer that the executives admire is tall	8
4390	obj_rel_across_anim	4390	2195	unexpected	placeholder	the officer that the executives admire are tall	8
4391	obj_rel_across_anim	4391	2196	expected	placeholder	the officer that the executives admire is old	8
4392	obj_rel_across_anim	4392	2196	unexpected	placeholder	the officer that the executives admire are old	8
4393	obj_rel_across_anim	4393	2197	expected	placeholder	the officer that the executives admire is young	8
4394	obj_rel_across_anim	4394	2197	unexpected	placeholder	the officer that the executives admire are young	8
4395	obj_rel_across_anim	4395	2198	expected	placeholder	the officer that the executives admire is short	8
4396	obj_rel_across_anim	4396	2198	unexpected	placeholder	the officer that the executives admire are short	8
4397	obj_rel_across_anim	4397	2199	expected	placeholder	the officer that the executives hate laughs	7
4398	obj_rel_across_anim	4398	2199	unexpected	placeholder	the officer that the executives hate laugh	7
4399	obj_rel_across_anim	4399	2200	expected	placeholder	the officer that the executives hate swims	7
4400	obj_rel_across_anim	4400	2200	unexpected	placeholder	the officer that the executives hate swim	7
4401	obj_rel_across_anim	4401	2201	expected	placeholder	the officer that the executives hate smiles	7
4402	obj_rel_across_anim	4402	2201	unexpected	placeholder	the officer that the executives hate smile	7
4403	obj_rel_across_anim	4403	2202	expected	placeholder	the officer that the executives hate is tall	8
4404	obj_rel_across_anim	4404	2202	unexpected	placeholder	the officer that the executives hate are tall	8
4405	obj_rel_across_anim	4405	2203	expected	placeholder	the officer that the executives hate is old	8
4406	obj_rel_across_anim	4406	2203	unexpected	placeholder	the officer that the executives hate are old	8
4407	obj_rel_across_anim	4407	2204	expected	placeholder	the officer that the executives hate is young	8
4408	obj_rel_across_anim	4408	2204	unexpected	placeholder	the officer that the executives hate are young	8
4409	obj_rel_across_anim	4409	2205	expected	placeholder	the officer that the executives hate is short	8
4410	obj_rel_across_anim	4410	2205	unexpected	placeholder	the officer that the executives hate are short	8
4411	obj_rel_across_anim	4411	2206	expected	placeholder	the officer that the executives love laughs	7
4412	obj_rel_across_anim	4412	2206	unexpected	placeholder	the officer that the executives love laugh	7
4413	obj_rel_across_anim	4413	2207	expected	placeholder	the officer that the executives love swims	7
4414	obj_rel_across_anim	4414	2207	unexpected	placeholder	the officer that the executives love swim	7
4415	obj_rel_across_anim	4415	2208	expected	placeholder	the officer that the executives love smiles	7
4416	obj_rel_across_anim	4416	2208	unexpected	placeholder	the officer that the executives love smile	7
4417	obj_rel_across_anim	4417	2209	expected	placeholder	the officer that the executives love is tall	8
4418	obj_rel_across_anim	4418	2209	unexpected	placeholder	the officer that the executives love are tall	8
4419	obj_rel_across_anim	4419	2210	expected	placeholder	the officer that the executives love is old	8
4420	obj_rel_across_anim	4420	2210	unexpected	placeholder	the officer that the executives love are old	8
4421	obj_rel_across_anim	4421	2211	expected	placeholder	the officer that the executives love is young	8
4422	obj_rel_across_anim	4422	2211	unexpected	placeholder	the officer that the executives love are young	8
4423	obj_rel_across_anim	4423	2212	expected	placeholder	the officer that the executives love is short	8
4424	obj_rel_across_anim	4424	2212	unexpected	placeholder	the officer that the executives love are short	8
4425	obj_rel_across_anim	4425	2213	expected	placeholder	the officer that the parents like laughs	7
4426	obj_rel_across_anim	4426	2213	unexpected	placeholder	the officer that the parents like laugh	7
4427	obj_rel_across_anim	4427	2214	expected	placeholder	the officer that the parents like swims	7
4428	obj_rel_across_anim	4428	2214	unexpected	placeholder	the officer that the parents like swim	7
4429	obj_rel_across_anim	4429	2215	expected	placeholder	the officer that the parents like smiles	7
4430	obj_rel_across_anim	4430	2215	unexpected	placeholder	the officer that the parents like smile	7
4431	obj_rel_across_anim	4431	2216	expected	placeholder	the officer that the parents like is tall	8
4432	obj_rel_across_anim	4432	2216	unexpected	placeholder	the officer that the parents like are tall	8
4433	obj_rel_across_anim	4433	2217	expected	placeholder	the officer that the parents like is old	8
4434	obj_rel_across_anim	4434	2217	unexpected	placeholder	the officer that the parents like are old	8
4435	obj_rel_across_anim	4435	2218	expected	placeholder	the officer that the parents like is young	8
4436	obj_rel_across_anim	4436	2218	unexpected	placeholder	the officer that the parents like are young	8
4437	obj_rel_across_anim	4437	2219	expected	placeholder	the officer that the parents like is short	8
4438	obj_rel_across_anim	4438	2219	unexpected	placeholder	the officer that the parents like are short	8
4439	obj_rel_across_anim	4439	2220	expected	placeholder	the officer that the parents admire laughs	7
4440	obj_rel_across_anim	4440	2220	unexpected	placeholder	the officer that the parents admire laugh	7
4441	obj_rel_across_anim	4441	2221	expected	placeholder	the officer that the parents admire swims	7
4442	obj_rel_across_anim	4442	2221	unexpected	placeholder	the officer that the parents admire swim	7
4443	obj_rel_across_anim	4443	2222	expected	placeholder	the officer that the parents admire smiles	7
4444	obj_rel_across_anim	4444	2222	unexpected	placeholder	the officer that the parents admire smile	7
4445	obj_rel_across_anim	4445	2223	expected	placeholder	the officer that the parents admire is tall	8
4446	obj_rel_across_anim	4446	2223	unexpected	placeholder	the officer that the parents admire are tall	8
4447	obj_rel_across_anim	4447	2224	expected	placeholder	the officer that the parents admire is old	8
4448	obj_rel_across_anim	4448	2224	unexpected	placeholder	the officer that the parents admire are old	8
4449	obj_rel_across_anim	4449	2225	expected	placeholder	the officer that the parents admire is young	8
4450	obj_rel_across_anim	4450	2225	unexpected	placeholder	the officer that the parents admire are young	8
4451	obj_rel_across_anim	4451	2226	expected	placeholder	the officer that the parents admire is short	8
4452	obj_rel_across_anim	4452	2226	unexpected	placeholder	the officer that the parents admire are short	8
4453	obj_rel_across_anim	4453	2227	expected	placeholder	the officer that the parents hate laughs	7
4454	obj_rel_across_anim	4454	2227	unexpected	placeholder	the officer that the parents hate laugh	7
4455	obj_rel_across_anim	4455	2228	expected	placeholder	the officer that the parents hate swims	7
4456	obj_rel_across_anim	4456	2228	unexpected	placeholder	the officer that the parents hate swim	7
4457	obj_rel_across_anim	4457	2229	expected	placeholder	the officer that the parents hate smiles	7
4458	obj_rel_across_anim	4458	2229	unexpected	placeholder	the officer that the parents hate smile	7
4459	obj_rel_across_anim	4459	2230	expected	placeholder	the officer that the parents hate is tall	8
4460	obj_rel_across_anim	4460	2230	unexpected	placeholder	the officer that the parents hate are tall	8
4461	obj_rel_across_anim	4461	2231	expected	placeholder	the officer that the parents hate is old	8
4462	obj_rel_across_anim	4462	2231	unexpected	placeholder	the officer that the parents hate are old	8
4463	obj_rel_across_anim	4463	2232	expected	placeholder	the officer that the parents hate is young	8
4464	obj_rel_across_anim	4464	2232	unexpected	placeholder	the officer that the parents hate are young	8
4465	obj_rel_across_anim	4465	2233	expected	placeholder	the officer that the parents hate is short	8
4466	obj_rel_across_anim	4466	2233	unexpected	placeholder	the officer that the parents hate are short	8
4467	obj_rel_across_anim	4467	2234	expected	placeholder	the officer that the parents love laughs	7
4468	obj_rel_across_anim	4468	2234	unexpected	placeholder	the officer that the parents love laugh	7
4469	obj_rel_across_anim	4469	2235	expected	placeholder	the officer that the parents love swims	7
4470	obj_rel_across_anim	4470	2235	unexpected	placeholder	the officer that the parents love swim	7
4471	obj_rel_across_anim	4471	2236	expected	placeholder	the officer that the parents love smiles	7
4472	obj_rel_across_anim	4472	2236	unexpected	placeholder	the officer that the parents love smile	7
4473	obj_rel_across_anim	4473	2237	expected	placeholder	the officer that the parents love is tall	8
4474	obj_rel_across_anim	4474	2237	unexpected	placeholder	the officer that the parents love are tall	8
4475	obj_rel_across_anim	4475	2238	expected	placeholder	the officer that the parents love is old	8
4476	obj_rel_across_anim	4476	2238	unexpected	placeholder	the officer that the parents love are old	8
4477	obj_rel_across_anim	4477	2239	expected	placeholder	the officer that the parents love is young	8
4478	obj_rel_across_anim	4478	2239	unexpected	placeholder	the officer that the parents love are young	8
4479	obj_rel_across_anim	4479	2240	expected	placeholder	the officer that the parents love is short	8
4480	obj_rel_across_anim	4480	2240	unexpected	placeholder	the officer that the parents love are short	8
4481	obj_rel_across_anim	4481	2241	expected	placeholder	the teacher that the guards like laughs	7
4482	obj_rel_across_anim	4482	2241	unexpected	placeholder	the teacher that the guards like laugh	7
4483	obj_rel_across_anim	4483	2242	expected	placeholder	the teacher that the guards like swims	7
4484	obj_rel_across_anim	4484	2242	unexpected	placeholder	the teacher that the guards like swim	7
4485	obj_rel_across_anim	4485	2243	expected	placeholder	the teacher that the guards like smiles	7
4486	obj_rel_across_anim	4486	2243	unexpected	placeholder	the teacher that the guards like smile	7
4487	obj_rel_across_anim	4487	2244	expected	placeholder	the teacher that the guards like is tall	8
4488	obj_rel_across_anim	4488	2244	unexpected	placeholder	the teacher that the guards like are tall	8
4489	obj_rel_across_anim	4489	2245	expected	placeholder	the teacher that the guards like is old	8
4490	obj_rel_across_anim	4490	2245	unexpected	placeholder	the teacher that the guards like are old	8
4491	obj_rel_across_anim	4491	2246	expected	placeholder	the teacher that the guards like is young	8
4492	obj_rel_across_anim	4492	2246	unexpected	placeholder	the teacher that the guards like are young	8
4493	obj_rel_across_anim	4493	2247	expected	placeholder	the teacher that the guards like is short	8
4494	obj_rel_across_anim	4494	2247	unexpected	placeholder	the teacher that the guards like are short	8
4495	obj_rel_across_anim	4495	2248	expected	placeholder	the teacher that the guards admire laughs	7
4496	obj_rel_across_anim	4496	2248	unexpected	placeholder	the teacher that the guards admire laugh	7
4497	obj_rel_across_anim	4497	2249	expected	placeholder	the teacher that the guards admire swims	7
4498	obj_rel_across_anim	4498	2249	unexpected	placeholder	the teacher that the guards admire swim	7
4499	obj_rel_across_anim	4499	2250	expected	placeholder	the teacher that the guards admire smiles	7
4500	obj_rel_across_anim	4500	2250	unexpected	placeholder	the teacher that the guards admire smile	7
4501	obj_rel_across_anim	4501	2251	expected	placeholder	the teacher that the guards admire is tall	8
4502	obj_rel_across_anim	4502	2251	unexpected	placeholder	the teacher that the guards admire are tall	8
4503	obj_rel_across_anim	4503	2252	expected	placeholder	the teacher that the guards admire is old	8
4504	obj_rel_across_anim	4504	2252	unexpected	placeholder	the teacher that the guards admire are old	8
4505	obj_rel_across_anim	4505	2253	expected	placeholder	the teacher that the guards admire is young	8
4506	obj_rel_across_anim	4506	2253	unexpected	placeholder	the teacher that the guards admire are young	8
4507	obj_rel_across_anim	4507	2254	expected	placeholder	the teacher that the guards admire is short	8
4508	obj_rel_across_anim	4508	2254	unexpected	placeholder	the teacher that the guards admire are short	8
4509	obj_rel_across_anim	4509	2255	expected	placeholder	the teacher that the guards hate laughs	7
4510	obj_rel_across_anim	4510	2255	unexpected	placeholder	the teacher that the guards hate laugh	7
4511	obj_rel_across_anim	4511	2256	expected	placeholder	the teacher that the guards hate swims	7
4512	obj_rel_across_anim	4512	2256	unexpected	placeholder	the teacher that the guards hate swim	7
4513	obj_rel_across_anim	4513	2257	expected	placeholder	the teacher that the guards hate smiles	7
4514	obj_rel_across_anim	4514	2257	unexpected	placeholder	the teacher that the guards hate smile	7
4515	obj_rel_across_anim	4515	2258	expected	placeholder	the teacher that the guards hate is tall	8
4516	obj_rel_across_anim	4516	2258	unexpected	placeholder	the teacher that the guards hate are tall	8
4517	obj_rel_across_anim	4517	2259	expected	placeholder	the teacher that the guards hate is old	8
4518	obj_rel_across_anim	4518	2259	unexpected	placeholder	the teacher that the guards hate are old	8
4519	obj_rel_across_anim	4519	2260	expected	placeholder	the teacher that the guards hate is young	8
4520	obj_rel_across_anim	4520	2260	unexpected	placeholder	the teacher that the guards hate are young	8
4521	obj_rel_across_anim	4521	2261	expected	placeholder	the teacher that the guards hate is short	8
4522	obj_rel_across_anim	4522	2261	unexpected	placeholder	the teacher that the guards hate are short	8
4523	obj_rel_across_anim	4523	2262	expected	placeholder	the teacher that the guards love laughs	7
4524	obj_rel_across_anim	4524	2262	unexpected	placeholder	the teacher that the guards love laugh	7
4525	obj_rel_across_anim	4525	2263	expected	placeholder	the teacher that the guards love swims	7
4526	obj_rel_across_anim	4526	2263	unexpected	placeholder	the teacher that the guards love swim	7
4527	obj_rel_across_anim	4527	2264	expected	placeholder	the teacher that the guards love smiles	7
4528	obj_rel_across_anim	4528	2264	unexpected	placeholder	the teacher that the guards love smile	7
4529	obj_rel_across_anim	4529	2265	expected	placeholder	the teacher that the guards love is tall	8
4530	obj_rel_across_anim	4530	2265	unexpected	placeholder	the teacher that the guards love are tall	8
4531	obj_rel_across_anim	4531	2266	expected	placeholder	the teacher that the guards love is old	8
4532	obj_rel_across_anim	4532	2266	unexpected	placeholder	the teacher that the guards love are old	8
4533	obj_rel_across_anim	4533	2267	expected	placeholder	the teacher that the guards love is young	8
4534	obj_rel_across_anim	4534	2267	unexpected	placeholder	the teacher that the guards love are young	8
4535	obj_rel_across_anim	4535	2268	expected	placeholder	the teacher that the guards love is short	8
4536	obj_rel_across_anim	4536	2268	unexpected	placeholder	the teacher that the guards love are short	8
4537	obj_rel_across_anim	4537	2269	expected	placeholder	the teacher that the chefs like laughs	7
4538	obj_rel_across_anim	4538	2269	unexpected	placeholder	the teacher that the chefs like laugh	7
4539	obj_rel_across_anim	4539	2270	expected	placeholder	the teacher that the chefs like swims	7
4540	obj_rel_across_anim	4540	2270	unexpected	placeholder	the teacher that the chefs like swim	7
4541	obj_rel_across_anim	4541	2271	expected	placeholder	the teacher that the chefs like smiles	7
4542	obj_rel_across_anim	4542	2271	unexpected	placeholder	the teacher that the chefs like smile	7
4543	obj_rel_across_anim	4543	2272	expected	placeholder	the teacher that the chefs like is tall	8
4544	obj_rel_across_anim	4544	2272	unexpected	placeholder	the teacher that the chefs like are tall	8
4545	obj_rel_across_anim	4545	2273	expected	placeholder	the teacher that the chefs like is old	8
4546	obj_rel_across_anim	4546	2273	unexpected	placeholder	the teacher that the chefs like are old	8
4547	obj_rel_across_anim	4547	2274	expected	placeholder	the teacher that the chefs like is young	8
4548	obj_rel_across_anim	4548	2274	unexpected	placeholder	the teacher that the chefs like are young	8
4549	obj_rel_across_anim	4549	2275	expected	placeholder	the teacher that the chefs like is short	8
4550	obj_rel_across_anim	4550	2275	unexpected	placeholder	the teacher that the chefs like are short	8
4551	obj_rel_across_anim	4551	2276	expected	placeholder	the teacher that the chefs admire laughs	7
4552	obj_rel_across_anim	4552	2276	unexpected	placeholder	the teacher that the chefs admire laugh	7
4553	obj_rel_across_anim	4553	2277	expected	placeholder	the teacher that the chefs admire swims	7
4554	obj_rel_across_anim	4554	2277	unexpected	placeholder	the teacher that the chefs admire swim	7
4555	obj_rel_across_anim	4555	2278	expected	placeholder	the teacher that the chefs admire smiles	7
4556	obj_rel_across_anim	4556	2278	unexpected	placeholder	the teacher that the chefs admire smile	7
4557	obj_rel_across_anim	4557	2279	expected	placeholder	the teacher that the chefs admire is tall	8
4558	obj_rel_across_anim	4558	2279	unexpected	placeholder	the teacher that the chefs admire are tall	8
4559	obj_rel_across_anim	4559	2280	expected	placeholder	the teacher that the chefs admire is old	8
4560	obj_rel_across_anim	4560	2280	unexpected	placeholder	the teacher that the chefs admire are old	8
4561	obj_rel_across_anim	4561	2281	expected	placeholder	the teacher that the chefs admire is young	8
4562	obj_rel_across_anim	4562	2281	unexpected	placeholder	the teacher that the chefs admire are young	8
4563	obj_rel_across_anim	4563	2282	expected	placeholder	the teacher that the chefs admire is short	8
4564	obj_rel_across_anim	4564	2282	unexpected	placeholder	the teacher that the chefs admire are short	8
4565	obj_rel_across_anim	4565	2283	expected	placeholder	the teacher that the chefs hate laughs	7
4566	obj_rel_across_anim	4566	2283	unexpected	placeholder	the teacher that the chefs hate laugh	7
4567	obj_rel_across_anim	4567	2284	expected	placeholder	the teacher that the chefs hate swims	7
4568	obj_rel_across_anim	4568	2284	unexpected	placeholder	the teacher that the chefs hate swim	7
4569	obj_rel_across_anim	4569	2285	expected	placeholder	the teacher that the chefs hate smiles	7
4570	obj_rel_across_anim	4570	2285	unexpected	placeholder	the teacher that the chefs hate smile	7
4571	obj_rel_across_anim	4571	2286	expected	placeholder	the teacher that the chefs hate is tall	8
4572	obj_rel_across_anim	4572	2286	unexpected	placeholder	the teacher that the chefs hate are tall	8
4573	obj_rel_across_anim	4573	2287	expected	placeholder	the teacher that the chefs hate is old	8
4574	obj_rel_across_anim	4574	2287	unexpected	placeholder	the teacher that the chefs hate are old	8
4575	obj_rel_across_anim	4575	2288	expected	placeholder	the teacher that the chefs hate is young	8
4576	obj_rel_across_anim	4576	2288	unexpected	placeholder	the teacher that the chefs hate are young	8
4577	obj_rel_across_anim	4577	2289	expected	placeholder	the teacher that the chefs hate is short	8
4578	obj_rel_across_anim	4578	2289	unexpected	placeholder	the teacher that the chefs hate are short	8
4579	obj_rel_across_anim	4579	2290	expected	placeholder	the teacher that the chefs love laughs	7
4580	obj_rel_across_anim	4580	2290	unexpected	placeholder	the teacher that the chefs love laugh	7
4581	obj_rel_across_anim	4581	2291	expected	placeholder	the teacher that the chefs love swims	7
4582	obj_rel_across_anim	4582	2291	unexpected	placeholder	the teacher that the chefs love swim	7
4583	obj_rel_across_anim	4583	2292	expected	placeholder	the teacher that the chefs love smiles	7
4584	obj_rel_across_anim	4584	2292	unexpected	placeholder	the teacher that the chefs love smile	7
4585	obj_rel_across_anim	4585	2293	expected	placeholder	the teacher that the chefs love is tall	8
4586	obj_rel_across_anim	4586	2293	unexpected	placeholder	the teacher that the chefs love are tall	8
4587	obj_rel_across_anim	4587	2294	expected	placeholder	the teacher that the chefs love is old	8
4588	obj_rel_across_anim	4588	2294	unexpected	placeholder	the teacher that the chefs love are old	8
4589	obj_rel_across_anim	4589	2295	expected	placeholder	the teacher that the chefs love is young	8
4590	obj_rel_across_anim	4590	2295	unexpected	placeholder	the teacher that the chefs love are young	8
4591	obj_rel_across_anim	4591	2296	expected	placeholder	the teacher that the chefs love is short	8
